Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[HEAT],BradyB,Kansas City Cyclone (KCC),Goals,3.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BKLN],M0nki,Kansas City Cyclone (KCC),Goals,1.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BOS],Kacktus,Bangor Yetis (BFY),Goals,2.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BOS],Kacktus,Bangor Yetis (BFY),Saves,0.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BFY],shudder_bfy,Bangor Yetis (BFY),Saves,2.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[MAL],Derek,Kansas City Cyclone (KCC),Saves,0.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[HEAT],BradyB,Kansas City Cyclone (KCC),Saves,0.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BFY],systo_bfy,Bangor Yetis (BFY),Saves,0.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BKLN],M0nki,Kansas City Cyclone (KCC),Saves,2.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[MAL],Derek,Kansas City Cyclone (KCC),Shots,1.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BFY],systo_bfy,Bangor Yetis (BFY),Shots,2.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[HEAT],BradyB,Kansas City Cyclone (KCC),Shots,3.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BOS],Kacktus,Bangor Yetis (BFY),Shots,3.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BFY],shudder_bfy,Bangor Yetis (BFY),Shots,1.00,
Open Division,Thu 20 Feb 2020 09:30 PM,Bangor Yetis (BFY),Kansas City Cyclone (KCC),[BKLN],M0nki,Kansas City Cyclone (KCC),Shots,3.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Assists,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Assists,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Balucha,Denver Omelets (DEN),Assists,3.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Dyno Mike,Denver Omelets (DEN),Assists,0.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Assists,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[BKLN],scodz,Denver Omelets (DEN),Assists,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Balucha,Denver Omelets (DEN),Goals,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Goals,0.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[BKLN],scodz,Denver Omelets (DEN),Goals,3.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Goals,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Goals,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Dyno Mike,Denver Omelets (DEN),Goals,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[BKLN],scodz,Denver Omelets (DEN),Saves,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Saves,2.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Saves,0.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Saves,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Balucha,Denver Omelets (DEN),Saves,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[DEN],Dyno Mike,Denver Omelets (DEN),Saves,1.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Shots,5.00,
Pro Division,Thu 20 Feb 2020 10:00 PM,Denver Omelets (DEN),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Shots,1.00,
