Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[TOR],Donut,Baton Rouge Barracudas (BRB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[HUH],Duker,Baton Rouge Barracudas (BRB),Goals,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[MKY],A Rambome Player,Olympia Omegas (OO),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[HUH],Duker,Baton Rouge Barracudas (BRB),Saves,4.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[MKY],A Rambome Player,Olympia Omegas (OO),Saves,4.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[TOR],Donut,Baton Rouge Barracudas (BRB),Saves,2.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Saves,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Saves,2.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[MKY],A Rambome Player,Olympia Omegas (OO),Shots,2.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[NAP],vorq,Olympia Omegas (OO),Shots,4.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Shots,5.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[TOR],Donut,Baton Rouge Barracudas (BRB),Shots,4.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[MIA],kyler,Olympia Omegas (OO),Shots,6.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Baton Rouge Barracudas (BRB),Olympia Omegas (OO),[HUH],Duker,Baton Rouge Barracudas (BRB),Shots,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Toptittie,Minnesota Mild (MNM),Assists,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Ginger,Minnesota Mild (MNM),Assists,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[GRZ],Darnell,Chico Chimps (CMP),Assists,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MIO],Cameron,Chico Chimps (CMP),Assists,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[DEN],Boowi,Minnesota Mild (MNM),Assists,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MAS],Wendy's Cashier,Chico Chimps (CMP),Assists,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MIO],Cameron,Chico Chimps (CMP),Goals,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Ginger,Minnesota Mild (MNM),Goals,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MAS],Wendy's Cashier,Chico Chimps (CMP),Goals,4.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Toptittie,Minnesota Mild (MNM),Goals,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[GRZ],Darnell,Chico Chimps (CMP),Goals,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[DEN],Boowi,Minnesota Mild (MNM),Goals,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[GRZ],Darnell,Chico Chimps (CMP),Saves,7.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MAS],Wendy's Cashier,Chico Chimps (CMP),Saves,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[DEN],Boowi,Minnesota Mild (MNM),Saves,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Toptittie,Minnesota Mild (MNM),Saves,3.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Ginger,Minnesota Mild (MNM),Saves,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MIO],Cameron,Chico Chimps (CMP),Saves,0.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Ginger,Minnesota Mild (MNM),Shots,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MAS],Wendy's Cashier,Chico Chimps (CMP),Shots,7.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MNM],Toptittie,Minnesota Mild (MNM),Shots,1.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[DEN],Boowi,Minnesota Mild (MNM),Shots,9.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[GRZ],Darnell,Chico Chimps (CMP),Shots,2.00,
Open Division,Thu 16 Jul 2020 09:30 PM,Minnesota Mild (MNM),Chico Chimps (CMP),[MIO],Cameron,Chico Chimps (CMP),Shots,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[BKLN],scodz,Quebec Baguettes (QCB),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MAL],Cape,Ontario Outliers (ONO),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MW],Love,Ontario Outliers (ONO),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[QCB],Evil,Quebec Baguettes (QCB),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[],HighFlyer,Ontario Outliers (ONO),Assists,3.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[OKG],Renard_,Quebec Baguettes (QCB),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MAL],Cape,Ontario Outliers (ONO),Goals,3.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[BKLN],scodz,Quebec Baguettes (QCB),Goals,2.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[OKG],Renard_,Quebec Baguettes (QCB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MW],Love,Ontario Outliers (ONO),Goals,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[QCB],Evil,Quebec Baguettes (QCB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[],HighFlyer,Ontario Outliers (ONO),Goals,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[OKG],Renard_,Quebec Baguettes (QCB),Saves,3.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[BKLN],scodz,Quebec Baguettes (QCB),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[QCB],Evil,Quebec Baguettes (QCB),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[],HighFlyer,Ontario Outliers (ONO),Saves,0.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MAL],Cape,Ontario Outliers (ONO),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MW],Love,Ontario Outliers (ONO),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[BKLN],scodz,Quebec Baguettes (QCB),Shots,3.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[OKG],Renard_,Quebec Baguettes (QCB),Shots,2.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[QCB],Evil,Quebec Baguettes (QCB),Shots,1.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[],HighFlyer,Ontario Outliers (ONO),Shots,3.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MAL],Cape,Ontario Outliers (ONO),Shots,5.00,
Intermediate Division,Thu 16 Jul 2020 09:30 PM,Quebec Baguettes (QCB),Ontario Outliers (ONO),[MW],Love,Ontario Outliers (ONO),Shots,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MIO],Cameron,Chico Chimps (CMP),Assists,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Tupac,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MAS],Wendy's Cashier,Chico Chimps (CMP),Assists,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[GRZ],Darnell,Chico Chimps (CMP),Assists,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[NJM],Iceman,Tokyo Ghoulz (TTG),Assists,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Hobo Jobo,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[NJM],Iceman,Tokyo Ghoulz (TTG),Goals,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MAS],Wendy's Cashier,Chico Chimps (CMP),Goals,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Hobo Jobo,Tokyo Ghoulz (TTG),Goals,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Tupac,Tokyo Ghoulz (TTG),Goals,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MIO],Cameron,Chico Chimps (CMP),Goals,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[GRZ],Darnell,Chico Chimps (CMP),Goals,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MIO],Cameron,Chico Chimps (CMP),Saves,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[GRZ],Darnell,Chico Chimps (CMP),Saves,5.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MAS],Wendy's Cashier,Chico Chimps (CMP),Saves,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[NJM],Iceman,Tokyo Ghoulz (TTG),Saves,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Hobo Jobo,Tokyo Ghoulz (TTG),Saves,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Tupac,Tokyo Ghoulz (TTG),Saves,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Hobo Jobo,Tokyo Ghoulz (TTG),Shots,4.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[NJM],Iceman,Tokyo Ghoulz (TTG),Shots,4.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MAS],Wendy's Cashier,Chico Chimps (CMP),Shots,4.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[GRZ],Darnell,Chico Chimps (CMP),Shots,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[MIO],Cameron,Chico Chimps (CMP),Shots,5.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Chico Chimps (CMP),Tokyo Ghoulz (TTG),[TSG],Tupac,Tokyo Ghoulz (TTG),Shots,4.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[BOS],Kacktus,Carolina Smokers (SMK),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Assists,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MW],Love,Ontario Outliers (ONO),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MAL],Cape,Ontario Outliers (ONO),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[CLP],LemonBond,Carolina Smokers (SMK),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[],HighFlyer,Ontario Outliers (ONO),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[BOS],Kacktus,Carolina Smokers (SMK),Goals,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[CLP],LemonBond,Carolina Smokers (SMK),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MW],Love,Ontario Outliers (ONO),Goals,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MAL],Cape,Ontario Outliers (ONO),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[],HighFlyer,Ontario Outliers (ONO),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MAL],Cape,Ontario Outliers (ONO),Saves,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[BOS],Kacktus,Carolina Smokers (SMK),Saves,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MW],Love,Ontario Outliers (ONO),Saves,9.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[],HighFlyer,Ontario Outliers (ONO),Saves,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[CLP],LemonBond,Carolina Smokers (SMK),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[BOS],Kacktus,Carolina Smokers (SMK),Shots,6.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[CLP],LemonBond,Carolina Smokers (SMK),Shots,6.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MAL],Cape,Ontario Outliers (ONO),Shots,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[MW],Love,Ontario Outliers (ONO),Shots,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[],HighFlyer,Ontario Outliers (ONO),Shots,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Ontario Outliers (ONO),Carolina Smokers (SMK),[SCS],SooperDooperKyle,Carolina Smokers (SMK),Shots,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Assists,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Assists,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Assists,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Assists,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Assists,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Assists,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Goals,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Goals,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Goals,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Goals,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Goals,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Goals,4.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Saves,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Saves,1.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Saves,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Saves,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Saves,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Saves,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],myach,Pennsylvania Ball-Peen Hammers (BPH),Shots,2.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CSC],Cherries,Pennsylvania Ball-Peen Hammers (BPH),Shots,7.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[BPH],yurtle,Pennsylvania Ball-Peen Hammers (BPH),Shots,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],PooBallz,Canada Camels (CC),Shots,3.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Kuznetzoffzky,Canada Camels (CC),Shots,0.00,
Open Division,Thu 16 Jul 2020 10:00 PM,Pennsylvania Ball-Peen Hammers (BPH),Canada Camels (CC),[CC],Endrick,Canada Camels (CC),Shots,6.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BKLN],scodz,Quebec Baguettes (QCB),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[TOR],Donut,Baton Rouge Barracudas (BRB),Assists,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[HUH],Duker,Baton Rouge Barracudas (BRB),Assists,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[OKG],Renard_,Quebec Baguettes (QCB),Assists,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[QCB],Evil,Quebec Baguettes (QCB),Assists,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[QCB],Evil,Quebec Baguettes (QCB),Goals,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[OKG],Renard_,Quebec Baguettes (QCB),Goals,4.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[HUH],Duker,Baton Rouge Barracudas (BRB),Goals,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BKLN],scodz,Quebec Baguettes (QCB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[TOR],Donut,Baton Rouge Barracudas (BRB),Goals,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BRB],EpicMan67,Baton Rouge Barracudas (BRB),Saves,3.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[QCB],Evil,Quebec Baguettes (QCB),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BKLN],scodz,Quebec Baguettes (QCB),Saves,3.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[TOR],Donut,Baton Rouge Barracudas (BRB),Saves,0.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[OKG],Renard_,Quebec Baguettes (QCB),Saves,2.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[HUH],Duker,Baton Rouge Barracudas (BRB),Saves,1.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[OKG],Renard_,Quebec Baguettes (QCB),Shots,5.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[BKLN],scodz,Quebec Baguettes (QCB),Shots,3.00,
Intermediate Division,Thu 16 Jul 2020 10:00 PM,Quebec Baguettes (QCB),Baton Rouge Barracudas (BRB),[QCB],Evil,Quebec Baguettes (QCB),Shots,3.00,
