Fixture Group,Fixture Date,Home Team,Away Team,First Name,Last Name,Team,Stat Desc,Stat Value,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[COW],Timmy,Ireland Pepe Tactics (IPT),Saves,4.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[DCU],dave,Ireland Pepe Tactics (IPT),Saves,0.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[BOS],Kacktus,Ireland Pepe Tactics (IPT),Saves,4.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[COB],TyrantK,Portland Platypus (POP),Saves,1.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[HUH],Duker,Portland Platypus (POP),Saves,1.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[POP],domikus,Portland Platypus (POP),Saves,9.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[COB],TyrantK,Portland Platypus (POP),Shots,12.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[POP],domikus,Portland Platypus (POP),Shots,5.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[HUH],Duker,Portland Platypus (POP),Shots,5.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[DCU],dave,Ireland Pepe Tactics (IPT),Shots,5.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[COW],Timmy,Ireland Pepe Tactics (IPT),Shots,2.00,
Pro Division,Sun 17 May 2020 08:30 PM,Portland Platypus (POP),Ireland Pepe Tactics (IPT),[BOS],Kacktus,Ireland Pepe Tactics (IPT),Shots,5.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[SASB],Emi,Chicago Sail (CHI2),Assists,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Dream,Columbus Clappers (CLP),Assists,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[BOLT],Spleen,Chicago Sail (CHI2),Assists,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[RR],Rath,Columbus Clappers (CLP),Assists,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Panarin,Columbus Clappers (CLP),Assists,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[NAP],vorq,Chicago Sail (CHI2),Assists,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Panarin,Columbus Clappers (CLP),Goals,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[NAP],vorq,Chicago Sail (CHI2),Goals,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[BOLT],Spleen,Chicago Sail (CHI2),Goals,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Dream,Columbus Clappers (CLP),Goals,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[RR],Rath,Columbus Clappers (CLP),Goals,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[BOLT],Spleen,Chicago Sail (CHI2),Saves,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[RR],Rath,Columbus Clappers (CLP),Saves,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[SASB],Emi,Chicago Sail (CHI2),Saves,5.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Panarin,Columbus Clappers (CLP),Saves,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Dream,Columbus Clappers (CLP),Saves,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[NAP],vorq,Chicago Sail (CHI2),Saves,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[BOLT],Spleen,Chicago Sail (CHI2),Shots,5.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Panarin,Columbus Clappers (CLP),Shots,6.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[SASB],Emi,Chicago Sail (CHI2),Shots,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[CLP],Dream,Columbus Clappers (CLP),Shots,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[RR],Rath,Columbus Clappers (CLP),Shots,5.00,
Pro Division,Sun 17 May 2020 09:00 PM,Chicago Sail (CHI2),Columbus Clappers (CLP),[NAP],vorq,Chicago Sail (CHI2),Shots,6.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Dyno Mike,Denver Omelets (DEN),Assists,4.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[HUH],Duker,Portland Platypus (POP),Assists,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[MIA],kyler,Denver Omelets (DEN),Assists,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[POP],domikus,Portland Platypus (POP),Assists,4.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[COB],TyrantK,Portland Platypus (POP),Assists,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Balucha,Denver Omelets (DEN),Assists,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[POP],domikus,Portland Platypus (POP),Goals,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Dyno Mike,Denver Omelets (DEN),Goals,5.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[HUH],Duker,Portland Platypus (POP),Goals,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[MIA],kyler,Denver Omelets (DEN),Goals,8.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[COB],TyrantK,Portland Platypus (POP),Goals,4.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Balucha,Denver Omelets (DEN),Goals,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Balucha,Denver Omelets (DEN),Saves,2.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[COB],TyrantK,Portland Platypus (POP),Saves,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[POP],domikus,Portland Platypus (POP),Saves,8.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Dyno Mike,Denver Omelets (DEN),Saves,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[HUH],Duker,Portland Platypus (POP),Saves,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[MIA],kyler,Denver Omelets (DEN),Saves,1.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[COB],TyrantK,Portland Platypus (POP),Shots,6.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[POP],domikus,Portland Platypus (POP),Shots,0.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Balucha,Denver Omelets (DEN),Shots,7.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[HUH],Duker,Portland Platypus (POP),Shots,3.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[DEN],Dyno Mike,Denver Omelets (DEN),Shots,7.00,
Pro Division,Sun 17 May 2020 09:00 PM,Denver Omelets (DEN),Portland Platypus (POP),[MIA],kyler,Denver Omelets (DEN),Shots,11.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[RR],Rath,Columbus Clappers (CLP),Assists,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Dream,Columbus Clappers (CLP),Assists,3.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Assists,2.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[MIA],kyler,Denver Omelets (DEN),Assists,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Dyno Mike,Denver Omelets (DEN),Assists,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Panarin,Columbus Clappers (CLP),Assists,3.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Dream,Columbus Clappers (CLP),Goals,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Panarin,Columbus Clappers (CLP),Goals,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Dyno Mike,Denver Omelets (DEN),Goals,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[MIA],kyler,Denver Omelets (DEN),Goals,4.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[RR],Rath,Columbus Clappers (CLP),Goals,5.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Goals,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Dyno Mike,Denver Omelets (DEN),Saves,2.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Saves,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[RR],Rath,Columbus Clappers (CLP),Saves,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Dream,Columbus Clappers (CLP),Saves,1.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Panarin,Columbus Clappers (CLP),Saves,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[MIA],kyler,Denver Omelets (DEN),Saves,5.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Balucha,Denver Omelets (DEN),Shots,0.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[RR],Rath,Columbus Clappers (CLP),Shots,11.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Panarin,Columbus Clappers (CLP),Shots,3.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[MIA],kyler,Denver Omelets (DEN),Shots,5.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[DEN],Dyno Mike,Denver Omelets (DEN),Shots,2.00,
Pro Division,Sun 17 May 2020 09:30 PM,Columbus Clappers (CLP),Denver Omelets (DEN),[CLP],Dream,Columbus Clappers (CLP),Shots,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Assists,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Dream,Columbus Clappers (CLP),Assists,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Assists,5.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Panarin,Columbus Clappers (CLP),Assists,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[RR],Rath,Columbus Clappers (CLP),Assists,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Assists,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Goals,5.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Dream,Columbus Clappers (CLP),Goals,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Goals,4.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[RR],Rath,Columbus Clappers (CLP),Goals,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Goals,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Panarin,Columbus Clappers (CLP),Goals,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Panarin,Columbus Clappers (CLP),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Dream,Columbus Clappers (CLP),Saves,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[RR],Rath,Columbus Clappers (CLP),Saves,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],GaLzZy,St. Louis Storm (STL),Shots,6.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Dream,Columbus Clappers (CLP),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Panarin,Columbus Clappers (CLP),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[CLP],Occelloth,St. Louis Storm (STL),Shots,5.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[RR],Rath,Columbus Clappers (CLP),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Columbus Clappers (CLP),St. Louis Storm (STL),[QCB],fsi,St. Louis Storm (STL),Shots,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[COW],Kspyre,Richmond Rats (RR),Assists,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[SASB],Emi,Chicago Sail (CHI2),Assists,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[POP],TheC0ckyWalrus,Richmond Rats (RR),Assists,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[BOLT],Spleen,Chicago Sail (CHI2),Assists,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[VISA],Jak,Richmond Rats (RR),Assists,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[NAP],vorq,Chicago Sail (CHI2),Assists,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[SASB],Emi,Chicago Sail (CHI2),Goals,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[POP],TheC0ckyWalrus,Richmond Rats (RR),Goals,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[BOLT],Spleen,Chicago Sail (CHI2),Goals,5.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[VISA],Jak,Richmond Rats (RR),Goals,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[COW],Kspyre,Richmond Rats (RR),Goals,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[NAP],vorq,Chicago Sail (CHI2),Goals,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[NAP],vorq,Chicago Sail (CHI2),Saves,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[COW],Kspyre,Richmond Rats (RR),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[SASB],Emi,Chicago Sail (CHI2),Saves,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[BOLT],Spleen,Chicago Sail (CHI2),Saves,0.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[VISA],Jak,Richmond Rats (RR),Saves,1.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[POP],TheC0ckyWalrus,Richmond Rats (RR),Saves,3.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[BOLT],Spleen,Chicago Sail (CHI2),Shots,6.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[POP],TheC0ckyWalrus,Richmond Rats (RR),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[SASB],Emi,Chicago Sail (CHI2),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[VISA],Jak,Richmond Rats (RR),Shots,4.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[COW],Kspyre,Richmond Rats (RR),Shots,2.00,
Pro Division,Sun 17 May 2020 10:00 PM,Richmond Rats (RR),Chicago Sail (CHI2),[NAP],vorq,Chicago Sail (CHI2),Shots,5.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[OKL],Hoodie,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],PooBallz,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Assists,2.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[TKG],Snorlaxatives,Tokyo Ghoulz (TTG),Assists,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[WP],Mr. Move Look,New Jersey Minutemen (NJM),Assists,2.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Kuznetzoffzky,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Endrick,Tokyo Ghoulz (TTG),Assists,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),TheHuman,Shieldz,New Jersey Minutemen (NJM),Assists,3.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Goals,3.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Endrick,Tokyo Ghoulz (TTG),Goals,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[OKL],Hoodie,Tokyo Ghoulz (TTG),Goals,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[WP],Mr. Move Look,New Jersey Minutemen (NJM),Goals,4.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Kuznetzoffzky,Tokyo Ghoulz (TTG),Goals,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),TheHuman,Shieldz,New Jersey Minutemen (NJM),Goals,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],PooBallz,Tokyo Ghoulz (TTG),Goals,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[TKG],Snorlaxatives,Tokyo Ghoulz (TTG),Goals,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Endrick,Tokyo Ghoulz (TTG),Saves,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Kuznetzoffzky,Tokyo Ghoulz (TTG),Saves,2.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[OKL],Hoodie,Tokyo Ghoulz (TTG),Saves,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),TheHuman,Shieldz,New Jersey Minutemen (NJM),Saves,2.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[WP],Mr. Move Look,New Jersey Minutemen (NJM),Saves,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Saves,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],PooBallz,Tokyo Ghoulz (TTG),Saves,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[TKG],Snorlaxatives,Tokyo Ghoulz (TTG),Saves,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Shots,5.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],PooBallz,Tokyo Ghoulz (TTG),Shots,3.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[TKG],Snorlaxatives,Tokyo Ghoulz (TTG),Shots,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Endrick,Tokyo Ghoulz (TTG),Shots,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[CC],Kuznetzoffzky,Tokyo Ghoulz (TTG),Shots,0.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),TheHuman,Shieldz,New Jersey Minutemen (NJM),Shots,1.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[WP],Mr. Move Look,New Jersey Minutemen (NJM),Shots,7.00,
Open Division,Mon 18 May 2020 08:00 PM,Tokyo Ghoulz (TTG),New Jersey Minutemen (NJM),[OKL],Hoodie,Tokyo Ghoulz (TTG),Shots,0.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),[WP],Mr. Move Look,New Jersey Minutemen (NJM),Assists,1.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),[OKL],BooYAH2g1c [C],Oklahoma Exotics (OKL),Assists,0.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),[MAL],Johnboi,New Jersey Minutemen (NJM),Assists,0.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),[QUE],Green,Oklahoma Exotics (OKL),Assists,3.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),TheHuman,Shieldz,New Jersey Minutemen (NJM),Assists,1.00,
Open Division,Wed 20 May 2020 08:00 PM,Oklahoma Exotics (OKL),New Jersey Minutemen (NJM),[OKL],Dolen,Oklahoma Exotics (OKL),Assists,1.00,
